country,indicator,Weeks,value,CWRT,source,month,year
Iceland,Weekly new ICU admissions per 100k,12,0.0,0.0,"TESSy COVID-19, national weekly data",March,2021
Iceland,Weekly new ICU admissions per 100k,13,0.0,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new ICU admissions per 100k,14,0.0,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new ICU admissions per 100k,15,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new ICU admissions per 100k,16,0.0,0.0,"TESSy COVID-19, national weekly data",April,2021
Iceland,Weekly new ICU admissions per 100k,17,0.0,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new ICU admissions per 100k,18,0.54924835362806,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new ICU admissions per 100k,19,0.0,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new ICU admissions per 100k,20,0.0,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new ICU admissions per 100k,21,0.0,0.0,"TESSy COVID-19, national weekly data",May,2021
Iceland,Weekly new ICU admissions per 100k,22,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new ICU admissions per 100k,23,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new ICU admissions per 100k,24,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new ICU admissions per 100k,25,0.0,0.0,"TESSy COVID-19, national weekly data",June,2021
Iceland,Weekly new ICU admissions per 100k,26,0.0,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new ICU admissions per 100k,27,0.0,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new ICU admissions per 100k,28,0.0,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new ICU admissions per 100k,29,0.0,0.0,"TESSy COVID-19, national weekly data",July,2021
Iceland,Weekly new ICU admissions per 100k,30,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new ICU admissions per 100k,31,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new ICU admissions per 100k,32,1.37312088407015,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new ICU admissions per 100k,33,0.54924835362806,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new ICU admissions per 100k,34,0.0,0.0,"TESSy COVID-19, national weekly data",August,2021
Iceland,Weekly new ICU admissions per 100k,35,0.0,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new ICU admissions per 100k,36,0.0,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new ICU admissions per 100k,37,0.0,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new ICU admissions per 100k,38,0.82387253044209,0.0,"TESSy COVID-19, national weekly data",September,2021
Iceland,Weekly new ICU admissions per 100k,39,0.27462417681403,0.0,"TESSy COVID-19, national weekly data",October,2021
Ireland,Sum week hospital occupancy,10,35.0,-0.02817468419244995,Country_Website,March,2020
Ireland,Sum week hospital occupancy,11,235.0,0.12479415335112098,Country_Website,March,2020
Ireland,Sum week hospital occupancy,12,755.0,0.18172329486250227,Country_Website,March,2020
Ireland,Sum week hospital occupancy,13,2413.0,0.13004154494118847,Country_Website,March,2020
Ireland,Sum week hospital occupancy,14,4622.0,0.029945937995887517,Country_Website,March,2020
Ireland,Sum week hospital occupancy,15,5866.0,0.004085378550521712,Country_Website,April,2020
Ireland,Sum week hospital occupancy,16,5952.0,-0.008786508122232473,Country_Website,April,2020
Ireland,Sum week hospital occupancy,17,5353.0,-0.011168726398010032,Country_Website,April,2020
Ireland,Sum week hospital occupancy,18,5149.0,-0.016958901890370526,Country_Website,April,2020
Ireland,Sum week hospital occupancy,19,4286.0,-0.03101496400950554,Country_Website,May,2020
Ireland,Sum week hospital occupancy,20,3212.0,-0.047421911526363436,Country_Website,May,2020
Ireland,Sum week hospital occupancy,21,2359.0,-0.03354028919318586,Country_Website,May,2020
Ireland,Sum week hospital occupancy,22,1640.0,-0.06965200452450393,Country_Website,May,2020
Ireland,Sum week hospital occupancy,23,1076.0,-0.047705997193880134,Country_Website,June,2020
Ireland,Sum week hospital occupancy,24,659.0,-0.05683144599931711,Country_Website,June,2020
Ireland,Sum week hospital occupancy,25,381.0,-0.08778236271009832,Country_Website,June,2020
Ireland,Sum week hospital occupancy,26,218.0,-0.10358566808241632,Country_Website,June,2020
Ireland,Sum week hospital occupancy,27,144.0,-0.013523465056393236,Country_Website,June,2020
Ireland,Sum week hospital occupancy,28,100.0,-0.06353906858605385,Country_Website,July,2020
Ireland,Sum week hospital occupancy,29,80.0,-0.013523465056393236,Country_Website,July,2020
Ireland,Sum week hospital occupancy,30,84.0,-0.012353260923240739,Country_Website,July,2020
Ireland,Sum week hospital occupancy,31,61.0,-0.013523465056393236,Country_Website,July,2020
Ireland,Sum week hospital occupancy,32,87.0,0.038191865525825985,Country_Website,August,2020
Ireland,Sum week hospital occupancy,33,93.0,0.04195362743720854,Country_Website,August,2020
Ireland,Sum week hospital occupancy,34,135.0,0.0,Country_Website,August,2020
Ireland,Sum week hospital occupancy,35,203.0,0.029082102407559596,Country_Website,August,2020
Ireland,Sum week hospital occupancy,36,292.0,0.04924143725562313,Country_Website,August,2020
Ireland,Sum week hospital occupancy,37,356.0,0.013977317402630307,Country_Website,September,2020
Ireland,Sum week hospital occupancy,38,505.0,0.04563562595358461,Country_Website,September,2020
Ireland,Sum week hospital occupancy,39,678.0,0.02638809625703953,Country_Website,September,2020
Ireland,Sum week hospital occupancy,40,843.0,0.027266479741723915,Country_Website,September,2020
Ireland,Sum week hospital occupancy,41,1189.0,0.042696290120061375,Country_Website,October,2020
Ireland,Sum week hospital occupancy,42,1711.0,0.03118573954106063,Country_Website,October,2020
Ireland,Sum week hospital occupancy,43,2189.0,0.00977570395332683,Country_Website,October,2020
Ireland,Sum week hospital occupancy,44,2329.0,-0.008083788315181306,Country_Website,October,2020
Ireland,Sum week hospital occupancy,45,2112.0,-0.020433109350211587,Country_Website,November,2020
Ireland,Sum week hospital occupancy,46,1920.0,-0.019239511930306374,Country_Website,November,2020
Ireland,Sum week hospital occupancy,47,1952.0,0.0005167964175907258,Country_Website,November,2020
Ireland,Sum week hospital occupancy,48,1851.0,-0.017593001238383366,Country_Website,November,2020
Ireland,Sum week hospital occupancy,49,1647.0,-0.01499917590130495,Country_Website,November,2020
Ireland,Sum week hospital occupancy,50,1451.0,-0.026672408332371278,Country_Website,December,2020
Ireland,Sum week hospital occupancy,51,1436.0,0.015899910572770626,Country_Website,December,2020
Ireland,Sum week hospital occupancy,52,1808.0,0.0455580910545077,Country_Website,December,2020
Ireland,Sum week hospital occupancy,53,3476.0,0.09349318443128518,Country_Website,December,2020
Ireland,Sum week hospital occupancy,01,7368.0,0.09739707569031242,Country_Website,January,2021
Ireland,Sum week hospital occupancy,02,12424.0,0.028929294895023272,Country_Website,January,2021
Ireland,Sum week hospital occupancy,03,13640.0,-0.007670745423452363,Country_Website,January,2021
Ireland,Sum week hospital occupancy,04,11679.0,-0.03527533349356016,Country_Website,January,2021
Ireland,Sum week hospital occupancy,05,9281.0,-0.0336763877729348,Country_Website,February,2021
Ireland,Sum week hospital occupancy,06,7088.0,-0.041779857113718455,Country_Website,February,2021
Ireland,Sum week hospital occupancy,07,5596.0,-0.02927373555253321,Country_Website,February,2021
Ireland,Sum week hospital occupancy,08,4340.0,-0.037889986242456986,Country_Website,February,2021
Ireland,Sum week hospital occupancy,09,3250.0,-0.03428380320546731,Country_Website,March,2021
Ireland,Sum week hospital occupancy,10,2577.0,-0.025443503824339686,Country_Website,March,2021
Ireland,Sum week hospital occupancy,11,2434.0,0.0,Country_Website,March,2021
Ireland,Sum week hospital occupancy,12,2300.0,-0.015418589260659865,Country_Website,March,2021
Ireland,Sum week hospital occupancy,13,1960.0,-0.04375401519388045,Country_Website,March,2021
Ireland,Sum week hospital occupancy,14,1612.0,-0.028082358743752978,Country_Website,April,2021
Ireland,Sum week hospital occupancy,15,1363.0,-0.03183274893281396,Country_Website,April,2021
Ireland,Sum week hospital occupancy,16,1222.0,-0.00717851812634096,Country_Website,April,2021
Ireland,Sum week hospital occupancy,17,1033.0,-0.05158593615533824,Country_Website,April,2021
Ireland,Sum week hospital occupancy,18,894.0,-0.01506004779191572,Country_Website,May,2021
Ireland,Sum week hospital occupancy,19,461.0,-0.02730804610847104,Country_Website,May,2021
Ireland,Sum week hospital occupancy,20,749.0,0.0076159730105627155,Country_Website,May,2021
Ireland,Sum week hospital occupancy,21,718.0,-0.034955470125928034,Country_Website,May,2021
Ireland,Sum week hospital occupancy,22,594.0,-0.04693051142205951,Country_Website,May,2021
Ireland,Sum week hospital occupancy,23,472.0,-0.015165558236203025,Country_Website,June,2021
Ireland,Sum week hospital occupancy,24,388.0,-0.04371189464415359,Country_Website,June,2021
Ireland,Sum week hospital occupancy,25,308.0,-0.017017019795130484,Country_Website,June,2021
Ireland,Sum week hospital occupancy,26,319.0,-0.0029412783976899837,Country_Website,June,2021
Ireland,Sum week hospital occupancy,27,383.0,0.01854375002934594,Country_Website,July,2021
Ireland,Sum week hospital occupancy,28,526.0,0.0539364049576172,Country_Website,July,2021
Ireland,Sum week hospital occupancy,29,715.0,0.028551988720500132,Country_Website,July,2021
Ireland,Sum week hospital occupancy,30,1093.0,0.02092890239128886,Country_Website,July,2021
Ireland,Sum week hospital occupancy,31,1330.0,0.023323310067863368,Country_Website,August,2021
Ireland,Sum week hospital occupancy,32,1547.0,0.019259020927179682,Country_Website,August,2021
Ireland,Sum week hospital occupancy,33,1827.0,0.02620144627849097,Country_Website,August,2021
Ireland,Sum week hospital occupancy,34,2277.0,0.012545673050319284,Country_Website,August,2021
Ireland,Sum week hospital occupancy,35,2518.0,-0.007652908626567201,Country_Website,August,2021
Ireland,Sum week hospital occupancy,36,2370.0,-0.02789912784208426,Country_Website,September,2021
Ireland,Sum week hospital occupancy,37,2039.0,-0.02033609050612939,Country_Website,September,2021
Ireland,Sum week hospital occupancy,38,2016.0,-0.0004816960155816785,Country_Website,September,2021
Ireland,Sum week hospital occupancy,39,2132.0,0.004096769669597267,Country_Website,September,2021
Ireland,Sum week ICU occupancy,13,244.0,0.12181378776036711,Country_Website,March,2020
Ireland,Sum week ICU occupancy,14,903.0,0.03808520927871739,Country_Website,March,2020
Ireland,Sum week ICU occupancy,15,1042.0,0.003921809416656874,Country_Website,April,2020
Ireland,Sum week ICU occupancy,16,978.0,-0.010303056398373478,Country_Website,April,2020
Ireland,Sum week ICU occupancy,17,887.0,-0.020778544063319915,Country_Website,April,2020
Ireland,Sum week ICU occupancy,18,730.0,-0.032264379963295564,Country_Website,April,2020
Ireland,Sum week ICU occupancy,19,555.0,-0.0329027291090036,Country_Website,May,2020
Ireland,Sum week ICU occupancy,20,418.0,-0.04226387414830857,Country_Website,May,2020
Ireland,Sum week ICU occupancy,21,359.0,-0.0163664314975156,Country_Website,May,2020
Ireland,Sum week ICU occupancy,22,303.0,-0.04026439021129735,Country_Website,May,2020
Ireland,Sum week ICU occupancy,23,253.0,-0.01200696105483745,Country_Website,June,2020
Ireland,Sum week ICU occupancy,24,179.0,-0.037691900430058545,Country_Website,June,2020
Ireland,Sum week ICU occupancy,25,135.0,-0.056277942564502026,Country_Website,June,2020
Ireland,Sum week ICU occupancy,26,82.0,-0.05212025461634273,Country_Website,June,2020
Ireland,Sum week ICU occupancy,27,78.0,-0.025709667087206012,Country_Website,June,2020
Ireland,Sum week ICU occupancy,28,67.0,0.013708856295468141,Country_Website,July,2020
Ireland,Sum week ICU occupancy,29,61.0,-0.014938794558884472,Country_Website,July,2020
Ireland,Sum week ICU occupancy,30,42.0,-0.06493887323070158,Country_Website,July,2020
Ireland,Sum week ICU occupancy,31,32.0,-0.056277942564502026,Country_Website,July,2020
Ireland,Sum week ICU occupancy,32,38.0,0.02638809625703953,Country_Website,August,2020
Ireland,Sum week ICU occupancy,33,48.0,0.019259020927179682,Country_Website,August,2020
Ireland,Sum week ICU occupancy,34,45.0,-0.04026439021129735,Country_Website,August,2020
Ireland,Sum week ICU occupancy,35,33.0,0.0,Country_Website,August,2020
Ireland,Sum week ICU occupancy,36,45.0,0.0,Country_Website,August,2020
Ireland,Sum week ICU occupancy,37,51.0,0.07570373984278356,Country_Website,September,2020
Ireland,Sum week ICU occupancy,38,99.0,0.054986146576269546,Country_Website,September,2020
Ireland,Sum week ICU occupancy,39,118.0,0.0,Country_Website,September,2020
Ireland,Sum week ICU occupancy,40,139.0,0.030647260760592987,Country_Website,September,2020
Ireland,Sum week ICU occupancy,41,190.0,0.03868718652323544,Country_Website,October,2020
Ireland,Sum week ICU occupancy,42,213.0,-0.004525258354491246,Country_Website,October,2020
Ireland,Sum week ICU occupancy,43,252.0,0.028663946055589307,Country_Website,October,2020
Ireland,Sum week ICU occupancy,44,289.0,0.02116420457606205,Country_Website,October,2020
Ireland,Sum week ICU occupancy,45,282.0,-0.013523465056393236,Country_Website,November,2020
Ireland,Sum week ICU occupancy,46,254.0,-0.04364390885397251,Country_Website,November,2020
Ireland,Sum week ICU occupancy,47,229.0,-0.013109500629342907,Country_Website,November,2020
Ireland,Sum week ICU occupancy,48,237.0,-0.013523465056393236,Country_Website,November,2020
Ireland,Sum week ICU occupancy,49,209.0,-0.009807712086544407,Country_Website,November,2020
Ireland,Sum week ICU occupancy,50,231.0,0.0146466105273384,Country_Website,December,2020
Ireland,Sum week ICU occupancy,51,213.0,-0.022467292969113872,Country_Website,December,2020
Ireland,Sum week ICU occupancy,52,180.0,-0.014938794558884472,Country_Website,December,2020
Ireland,Sum week ICU occupancy,53,316.0,0.11678687242048724,Country_Website,December,2020
Ireland,Sum week ICU occupancy,01,695.0,0.08353018809439883,Country_Website,January,2021
Ireland,Sum week ICU occupancy,02,1227.0,0.04502734378848894,Country_Website,January,2021
Ireland,Sum week ICU occupancy,03,1487.0,0.015092454664381139,Country_Website,January,2021
Ireland,Sum week ICU occupancy,04,1495.0,-0.004651566272663388,Country_Website,January,2021
Ireland,Sum week ICU occupancy,05,1343.0,-0.020547811900032298,Country_Website,February,2021
Ireland,Sum week ICU occupancy,06,1196.0,-0.01272014327254345,Country_Website,February,2021
Ireland,Sum week ICU occupancy,07,1071.0,-0.006452690856188381,Country_Website,February,2021
Ireland,Sum week ICU occupancy,08,988.0,-0.02148249339877084,Country_Website,February,2021
Ireland,Sum week ICU occupancy,09,753.0,-0.01804168532025674,Country_Website,March,2021
Ireland,Sum week ICU occupancy,10,630.0,-0.022705855283624676,Country_Website,March,2021
Ireland,Sum week ICU occupancy,11,585.0,-0.008623264775821537,Country_Website,March,2021
